user_id;screen_name;real_name;followers;following;fans;location;country
22320687;NAVIGON_;NAVIGON;6525;1208;5317;Hamburg;Deutschland
1165617098;FallenForFeli;Gwen;5348;33;5315;Deutschland;Deutschland
19583950;EWE_Baskets;EWE Baskets;5435;121;5314;Oldenburg;Deutschland
54503857;lehrer_online;Lehrer-Online;5955;641;5314;Deutschland;Deutschland
184352101;HotelZurichsee;Alexander am See;24881;19573;5308;Schweiz;Schweiz
41388754;padeluun;padeluun;5344;36;5308;52.527037, 13.385311;
25507413;BILD_HerthaBSC;BILD Hertha BSC;5327;20;5307;Berlin;Deutschland
84910851;Katharina_Zim;Katharina;6150;848;5302;Deutschland;Deutschland
14077586;bastiengirod;Bastien Girod;5598;297;5301;Zürich;Schweiz
128889188;BelieberAUT;Natascha_Believe;13769;8468;5301;Österreich;Österreich
36322884;Twittwoch;Twittwoch e.V.;6029;729;5300;Deutschland;Deutschland
268186438;henning_steier;Henning Steier;5484;185;5299;Zürich;Schweiz
45513907;klauspeukert;Klaus Peukert;5472;175;5297;Leipzig;Deutschland
29570342;ZoeScarlett;Zoe Scarlett;5401;106;5295;Schweiz;Schweiz
837452114;NBA_de;NBA Deutschland;5441;156;5285;München;Deutschland
76004756;xsimsalx;Simon Saliger;5595;319;5276;Österreich;Österreich
406868514;OnlinePRManager;Online-PR-Manager;28311;23035;5276;Hannover;Deutschland
11119742;antenne;Antenne Düsseldorf;6249;976;5273;Düsseldorf;Deutschland
223885725;BROT_furdiewelt;Brot für die Welt;5816;548;5268;Berlin;Deutschland
811123224;NovaMeierhenric;Nova Meierhenrich;5451;186;5265;Deutschland;Deutschland
17705794;CarolinN;Carolin Neumann;5741;482;5259;Hamburg;Deutschland
379512201;SMOR_ONE;SMOR ONE;5258;3;5255;Berlin;Deutschland
16182703;pressefreiheit;ReporterOhneGrenzen;7014;1763;5251;Wien;Österreich
107129321;AnahiRocksGerm;Cristína Anahí ♔;5689;453;5236;49.1616802, 9.3320846;
150573792;sportORF;ORF Sport;5777;542;5235;Wien;Österreich
18980308;teamdeutschland;teAM Deutschland;5789;554;5235;Berlin;Deutschland
19199866;DLF_Forschung;Wissenschaft;5349;116;5233;Köln;Deutschland
108989560;3qMEDIA;Christos Pipsos;6398;1175;5223;Deutschland;Deutschland
17308639;AttacAustria;AttacAustria;5602;379;5223;Wien;Österreich
20546522;djdtale;DTaleDJcity;14883;9664;5219;52.530779, 13.36748;
63215407;clubnr12;Club Nr. 12;5242;24;5218;München;Deutschland
37105136;tj_tweets;Thomas Jarzombek;5651;442;5209;Düsseldorf;Deutschland
129022065;_wortrauschen;Rauschi.;5446;238;5208;Berlin;Deutschland
153053540;BarbaraKaufmann;Barbara Kaufmann;5661;456;5205;Wien;Österreich
857721973;techreview_De;Technology Review;5230;26;5204;Hannover;Deutschland
9793082;svenwiesner;Sven Wiesner;6960;1760;5200;Hamburg;Deutschland
25316009;fazemagazin;FAZEmag;5409;211;5198;Köln;Deutschland
362608260;aLautenschlager;Anic Lautenschlager;5627;442;5185;Luzern;Schweiz
31388242;Marcopolo_de;MARCO POLO Insider;5998;820;5178;Stuttgart;Deutschland
15836693;netzwertig;netzwertig.com;9711;4548;5163;Zürich;Schweiz
1180291974;Mehr_Erfolg;Erfolgreicher Sein;5419;261;5158;Zürich;Schweiz
344323097;androidnext;androidnext;5224;71;5153;Berlin;Deutschland
207976408;Tweufelchen;Tweufelchen™;5504;353;5151;Berlin;Deutschland
251194789;Fancy_RiRi;F☈anci. ∆†;5440;297;5143;Deutschland;Deutschland
23854117;koelnnews;Köln Nachrichten;5144;6;5138;Köln;Deutschland
70914570;transparency_de;Transparency Germany;5543;405;5138;Berlin;Deutschland
65639819;FitForFun;FIT FOR FUN;5274;137;5137;Hamburg;Deutschland
34229519;FDG_Games;FDG Entertainment;5830;694;5136;München;Deutschland
792251682;ResulDemir96;Resul Demir;5153;20;5133;München;Deutschland
44644329;omichalsky;Oliver Michalsky;5879;750;5129;Berlin;Deutschland
167356181;SiedlerOnline;DieSiedlerOnline;5141;12;5129;Düsseldorf;Deutschland
260337357;glossybox_de;GLOSSYBOX Germany;5983;855;5128;Berlin;Deutschland
475662840;Christian_Ude;Christian Ude;5357;234;5123;München;Deutschland
245935781;Saaraa89;Sara Drietti;19433;14311;5122;Deutschland;Deutschland
38643853;djtomekk;DJTOMEKK;5331;214;5117;Berlin;Deutschland
117052823;HCStracheFP;HC Strache;5129;16;5113;Wien;Österreich
30212558;gurtenfestival;Gurtenfestival;5268;156;5112;Bern;Schweiz
19582266;wiblatt;WirtschaftsBlatt;5279;168;5111;Wien;Österreich
293474091;CKotanko;Christoph Kotanko;5479;369;5110;Wien;Österreich
201799691;MathiasKaden;MathiasKaden;5110;0;5110;Deutschland;Deutschland
16288175;ThomasPromny;Thomas Promny;6471;1373;5098;Hamburg;Deutschland
143821228;KINGARTPOP;Malick | Lady Gaga;5524;429;5095;Deutschland;Deutschland
623453;jkleske;Johannes Kleske;6046;954;5092;Berlin;Deutschland
104966264;frielingbailey;B. Frieling-Bailey;28044;22954;5090;München;Deutschland
46979457;TouchBenny;Benjamin Scholtysik;5303;216;5087;München;Deutschland
14857305;ByteFM;ByteFM;5634;549;5085;Hamburg;Deutschland
20506239;rlpNews;Rheinland-Pfalz News;5264;179;5085;Mainz;Deutschland
242358033;Anna_Rossinelli;Anna Rossinelli;5283;198;5085;Basel;Schweiz
385910309;uwz_de;Unwetterzentrale;5088;4;5084;Bochum;Deutschland
1936086733;_PAV_Daddy_;PAV Daddy;5345;261;5084;Deutschland;Deutschland
202754693;ICEthunersee;Thiopental;5627;544;5083;Schweiz;Schweiz
33470970;schaubuehne;Schaubühne Berlin;5288;205;5083;Berlin;Deutschland
15861124;Immonet;Immonet.de;5637;554;5083;Hamburg;Deutschland
83792069;_Yllier_;Yllier;5234;152;5082;Deutschland;Deutschland
13253992;wildwasser;Norbert Doetsch;67042;61961;5081;Deutschland;Deutschland
12637732;Daimler;Daimler AG;11566;6489;5077;Stuttgart;Deutschland
7147592;mariofischer;Mario Fischer;5758;692;5066;Nürnberg;Deutschland
96158985;wds7;Natascha Ljubic;8955;3892;5063;Wien;Österreich
55836889;PiratenBayern;Piratenpartei Bayern;5099;39;5060;München;Deutschland
545516955;miacosa_de;miacosa;5279;229;5050;Deutschland;Deutschland
50047040;JayBadran;Jacqueline Badran;5927;879;5048;Schweiz;Schweiz
37715817;tg_lp;tg;5158;113;5045;Deutschland;Deutschland
39461133;RTLNOW;RTLNOW;5057;13;5044;Köln;Deutschland
14675346;bglaettli;Balthasar Glättli;5762;720;5042;Zürich;Schweiz
19015813;BernerZeitung;bernerzeitung.ch;5039;1;5038;Bern;Schweiz
238638860;RainerSchueller;Rainer Schüller;6043;1010;5033;Wien;Österreich
79445363;PartOfBieber;GERMANY NEEDS DEMI;5937;906;5031;Frankfurt;Deutschland
109543582;sjungnikl;saskia jungnikl;5963;933;5030;Wien;Österreich
91110697;KITKarlsruhe;KIT Karlsruhe;5553;530;5023;Karlsruhe;Deutschland
60838833;rosaluxstiftung;RLS;6300;1278;5022;Berlin;Deutschland
98633794;PTScientists;Part-Time Scientists;5220;202;5018;52.532763, 13.37988;
395201270;horsthundbrodt;horst, hund & brodt;5119;107;5012;Berlin;Deutschland
17208470;VisuellePR;Walter Visuelle PR;7679;2667;5012;Wiesbaden;Deutschland
21187876;MatthiasCremer;Matthias Cremer;5490;479;5011;Wien;Österreich
16002482;GrueneBW;GrueneBW;6396;1386;5010;Deutschland;Deutschland
21184098;4Players;4Players;5076;68;5008;Hamburg;Deutschland
104920523;hypervserver;Hyper-V-Server Blog;5384;378;5006;Deutschland;Deutschland
16683079;luzilla;luzilla;5274;273;5001;Frankfurt;Deutschland
62046999;StarlightCyrus;Laura;7110;2116;4994;Deutschland;Deutschland
974957870;SZ_Investigativ;SZ Investigativ;5663;676;4987;München;Deutschland
28329640;karlkratz;Karl Kratz;5480;501;4979;Berlin;Deutschland
592300436;CallAHandy;Call A Handy;6448;1471;4977;Berlin;Deutschland
252230416;dawhizzkid;The Whizz Kid;61784;56807;4977;Deutschland;Deutschland
72000341;formel1_DE;Formel1.de;5309;336;4973;Deutschland;Deutschland
40506765;HitradioOE3;Hitradio Ö3;4970;0;4970;Österreich;Österreich
329186048;pfefferstreu;wernaA;5281;311;4970;Graz;Österreich
12999402;pbakaus;Paul Bakaus;5089;121;4968;München;Deutschland
14688446;olobo;Klaus Werner-Lobo;5694;731;4963;Wien;Österreich
46437856;fancybeast_;FancyBeast;5082;119;4963;Deutschland;Deutschland
23416587;blnfestspiele;Berliner Festspiele;5227;266;4961;Berlin;Deutschland
117990644;bonihargens;boni hargens;5527;567;4960;Berlin;Deutschland
29705905;outofline;Out Of Line Music;4968;17;4951;Berlin;Deutschland
48983320;shary20;Shary20;5013;65;4948;Deutschland;Deutschland
44002750;hochzeitskarten;Hochzeitskarten;25838;20890;4948;Düsseldorf;Deutschland
414026849;OECDStatistik;OECD Statistik;5388;444;4944;Berlin;Deutschland
104827309;Intel_DE;Intel in Deutschland;5225;281;4944;München;Deutschland
19186093;RomanusOtte;Romanus Otte;5893;950;4943;Deutschland;Deutschland
10650922;irrenhaeusler;irrenhaeusler;5541;602;4939;Deutschland;Deutschland
39722017;pressetext;pressetext.redaktion;11878;6940;4938;Berlin;Deutschland
16128531;interfilm_Bln;interfilm Berlin;5460;522;4938;Berlin;Deutschland
17343047;sven_kindler;Sven Kindler;5730;793;4937;Hannover;Deutschland
15783797;prinz_hamburg;PRINZ Hamburg;5101;166;4935;Hamburg;Deutschland
14090009;JoachimGraf;JoachimGraf;5257;333;4924;München;Deutschland
90333410;blokksta;BLOKKMONSTA;4977;57;4920;Berlin;Deutschland
22758085;VDI_News;VDI News;5300;387;4913;Deutschland;Deutschland
19187923;RandomhouseDE;RandomhouseOnline;5189;277;4912;München;Deutschland
600412934;NinaHoraczek;Nina Horaczek;5100;194;4906;Wien;Österreich
531384104;LarsPeterLueg;Lars Peter;4951;46;4905;Berlin;Deutschland
350893957;ARD_Internetrat;ARD RatgeberInternet;5164;261;4903;Köln;Deutschland
11344142;breitnigge;Breitnigge;5427;526;4901;Bonn;Deutschland
572058881;_Stolpersteine_;Stolpersteine;4930;32;4898;Berlin;Deutschland
14700783;Fischblog;Lars Fischer;5750;854;4896;Heidelberg;Deutschland
20766870;Umwelthilfe;Deutsche Umwelthilfe;4964;69;4895;Berlin;Deutschland
35734961;Propinja;Lucky Hundertmark;5349;456;4893;Hamburg;Deutschland
233612497;Minoritenplatz8;MFA Austria;5414;522;4892;Wien;Österreich
14657271;litchi7;Anke;5398;508;4890;Berlin;Deutschland
72211496;MarcusWadsak;Marcus Wadsak;5269;382;4887;Wien;Österreich
27690798;JoCognito;Videoamt * TechPol *;5113;229;4884;Berlin;Deutschland
600197517;SPIEGEL_Gesund;SPIEGEL Gesundheit;4929;45;4884;Hamburg;Deutschland
57279302;ClaudiaZettel;ClaudiaZettel;5202;320;4882;Wien;Österreich
535693018;Toponline_shops;wolfinternet;5691;814;4877;Deutschland;Deutschland
14624793;Euphoriefetzen;Euphoriefetzen;5291;419;4872;Berlin;Deutschland
455070066;UlrikeGiller;Ulrike Giller;5495;623;4872;Deutschland;Deutschland
61132187;franzalt;Franz Alt;4897;26;4871;Baden-Baden;Deutschland
32560973;tmenk;Thomas Menk;5515;647;4868;Deutschland;Deutschland
55253528;lisaigner;Lisa Aigner;5446;580;4866;Wien;Österreich
417797402;_GINABANG_;GINA-BANG;5064;198;4866;Deutschland;Deutschland
26471687;freundin_de;freundin_de;4970;106;4864;München;Deutschland
102725580;MUSIKEXPRESSde;Musikexpress;6146;1283;4863;Berlin;Deutschland
14658858;seo_adsense;seo_adsense;5170;309;4861;48.150421, 11.597422;
40850551;energyberlin;energyberlin;10123;5266;4857;Berlin;Deutschland
49129101;vzbv;Verbraucherzentrale;5261;409;4852;Deutschland;Deutschland
333299465;schweiz_sonntag;Schweiz am Sonntag;5446;596;4850;Schweiz;Schweiz
126467620;YouDaOneRihanna;icon;5186;341;4845;Deutschland;Deutschland
20228534;Cisco_Germany;Cisco Germany;6175;1340;4835;Deutschland;Deutschland
224733670;ubernauten;Uberspace.de;5065;232;4833;Mainz;Deutschland
917131;MarcusSchuler;Marcus Schuler;5460;628;4832;München;Deutschland
88973709;eine_wie_keine;Frau Ines;5073;242;4831;Mainz;Deutschland
50314403;hanserliteratur;Hanser Literatur;5967;1138;4829;München;Deutschland
226228166;DanielC_BILDde;Daniel Cremer;4887;59;4828;Berlin;Deutschland
17152053;mathieuvonrohr;Mathieu von Rohr;5905;1078;4827;Hamburg;Deutschland
43554083;BryanBax;Bryan Bax;7432;2609;4823;Frankfurt;Deutschland
5321152;Comandantina;Andrea Maria Dusl;5015;195;4820;Wien;Österreich
38180826;goetheuni;Goethe-Universität;4872;56;4816;Frankfurt;Deutschland
10603962;nsemak;Nicolas Semak;4971;158;4813;Berlin;Deutschland
744903;chrismarquardt;Chris Marquardt;9328;4516;4812;Deutschland;Deutschland
409892127;Sky_SandraB;Sandra Baumgartner;5004;192;4812;München;Deutschland
52344540;jkuri;Jürgen Kuri;5233;426;4807;Hannover;Deutschland
7858122;RAULde;Raul Krauthausen;10934;6129;4805;Berlin;Deutschland
84037868;DATUMSDZ;DATUM;4933;132;4801;Wien;Österreich
44374725;soehnemannheims;Söhne Mannheims;4806;7;4799;Mannheim;Deutschland
19764861;NetDoktorDE;NetDoktor.de;6226;1428;4798;München;Deutschland
14585528;freiburg;Freiburg im Breisgau;6200;1402;4798;Freiburg;Deutschland
19582226;The_Gap;The Gap;5571;776;4795;Wien;Österreich
17895191;IGMetall;IG Metall;5030;237;4793;Deutschland;Deutschland
226538975;guelshaaa;Guelsha Adilji;5178;385;4793;Zürich;Schweiz
181966268;weitersagen2_0;OpportunityCommunity;29596;24810;4786;Deutschland;Deutschland
18474443;jakobmierscheid;Jakob Mierscheid;6833;2048;4785;Berlin;Deutschland
23827696;laut_gedacht;bianca.;5022;237;4785;Köln;Deutschland
247262571;NRWpunktDE;Staatskanzlei NRW;5916;1135;4781;Deutschland;Deutschland
46696051;monroebeats;Monroe Beats;4820;43;4777;Hamburg;Deutschland
23048225;berlinverlag;Berlin Verlag;6500;1729;4771;Berlin;Deutschland
2797491;StefanW;Stefan Wolpers;5104;334;4770;Berlin;Deutschland
42056316;ONEDeutschland;ONE Deutschland;5593;826;4767;Berlin;Deutschland
45605628;mehr_demokratie;Mehr Demokratie NRW;6522;1759;4763;Köln;Deutschland
21445012;Frau_Elise;Daniela Warndorf;5312;549;4763;Köln;Deutschland
121114142;Heilpraktiker_H;A. Kallmeyer;4919;160;4759;Hannover;Deutschland
546428943;FraeuleinChaos1;Fräulein Chaos;4795;36;4759;Stuttgart;Deutschland
23756753;fnp_zeitung;FNP Frankfurt;4858;101;4757;Frankfurt;Deutschland
24347791;Reeperbahn_Fest;Reeperbahn Festival;5012;256;4756;Hamburg;Deutschland
41816733;marcbarthel1;Marc Barthel;4797;46;4751;Berlin;Deutschland
177977654;Neven_DuMont;K. Neven DuMont;4981;231;4750;Köln;Deutschland
621891740;realMarkt;real,- SB-Warenhaus;4752;3;4749;Mönchengladbach;Deutschland
259686973;radio24;Radio 24;5282;533;4749;Zürich;Schweiz
21985762;eichbornverlag;Eichborn Verlag;6124;1377;4747;Frankfurt;Deutschland
23594783;o2business;o2 Business;5923;1177;4746;München;Deutschland
202568232;coberlin;C/O Berlin;5736;993;4743;Berlin;Deutschland
113331511;NeckermannDE;Neckermann Reisen;6425;1683;4742;Deutschland;Deutschland
45678400;Berliner_Fw;Berliner Feuerwehr;4850;108;4742;Berlin;Deutschland
27650920;DresdenNews;Dresden Fernsehen;4760;21;4739;Dresden;Deutschland
146565426;dasflittchen;Das Flittchen;4826;92;4734;Stuttgart;Deutschland
85891378;barbaratoth;Barbara Toth;5153;419;4734;Wien;Österreich
16064783;GNetzer;Max-Jacob Ost;5540;807;4733;München;Deutschland
41859476;djteddyomusic;DJ TEDDY-O;5519;787;4732;50.943184, 6.959562;
28529552;SixtDE;Sixt Deutschland;5081;349;4732;Deutschland;Deutschland
24275493;FAZ_Vermischtes;FAZ Gesellschaft;4752;21;4731;Frankfurt;Deutschland
23145078;spdberlin;SPD Berlin;5701;972;4729;Berlin;Deutschland
2296643552;onkelzoffiziell;Onkelz Offiziell;4751;22;4729;Frankfurt;Deutschland
349145948;crackbieber;sarah;5540;814;4726;Deutschland;Deutschland
11429542;azrael74;Alexander Hüsing;5522;797;4725;Berlin;Deutschland
20596523;spdhh;SPD Hamburg;5282;558;4724;Hamburg;Deutschland
202099349;HP_Deutschland;HP Deutschland;4856;136;4720;Deutschland;Deutschland
19704505;hb_technologie;hb_Technologie;4725;10;4715;Düsseldorf;Deutschland
14619744;Augstein;Augstein;4723;13;4710;Berlin;Deutschland
24769723;berlinschmock;Oliver Berben;4846;136;4710;Deutschland;Deutschland
282510542;zrh_airport;Zurich Airport;4735;31;4704;Zürich;Schweiz
178006714;kidrauhlorchid;sulin;14326;9622;4704;Deutschland;Deutschland
19228733;MDRINFO;MDR INFO;4916;213;4703;Deutschland;Deutschland
73217068;DeluxeEve;Eve Deluxe;4758;56;4702;Hamburg;Deutschland
29803018;maistar1779;Maite Kelly;6953;2253;4700;Köln;Deutschland
306865932;meetOneTeam;meetOne;4737;38;4699;Hamburg;Deutschland
617053;nicolesimon;Nicole Simon;18241;13543;4698;Berlin;Deutschland
89462571;DBS_20;Bildungsserver_de;4965;276;4689;Deutschland;Deutschland
24863782;wetter_info;wetter.info;4704;15;4689;Deutschland;Deutschland
10506422;kyriii;Thorsten Philipp;4782;95;4687;München;Deutschland
37247729;Twelectra;Evangeline Cooper;5306;621;4685;Hamburg;Deutschland
18462813;apfelnews;apfelnews;5246;562;4684;Deutschland;Deutschland
219661325;realSweetSelina;Sweet-Selina;4748;66;4682;Hamburg;Deutschland
288195408;Flauschbaer;Dr. von Flausch;5032;353;4679;Dresden;Deutschland
330878491;_lamps;Thomas;5468;791;4677;Berlin;Deutschland
219322982;Melisa_FCB;Champions of Europe;4867;190;4677;Deutschland;Deutschland
543981418;KaeptnEmo;Dramaprinz.;5231;555;4676;Berlin;Deutschland
60936930;fraushopping;Frau Shopping;4821;146;4675;Deutschland;Deutschland
111706879;AntifaBerlin;Antifa Linke Berlin;4819;144;4675;Berlin;Deutschland
470944601;TheDoctorKaboom;Kaboom;4703;31;4672;Frankfurt;Deutschland
25983685;energy_ch;energy_ch;4967;296;4671;Zürich;Schweiz
373334918;SamiBadawiMusic;Sami Badawi;4794;123;4671;Deutschland;Deutschland
246218837;bvb_news;+++BVB NEWS+++;4687;20;4667;Dortmund;Deutschland
328998750;stindl28;Lars Stindl;4724;60;4664;Hannover;Deutschland
360002898;Groove_Mag;GROOVE Magazin;4958;296;4662;Berlin;Deutschland
19395093;Umweltnews;SWR Umwelt;6258;1602;4656;Mainz;Deutschland
18118245;queer_de;queer.de;6593;1943;4650;Köln;Deutschland
19257571;FlorianPronold;Florian Pronold;6910;2260;4650;Deutschland;Deutschland
280789941;M_Aebischer;Matthias Aebischer;5375;725;4650;Bern;Schweiz
581688596;Gerald_Lembke;Gerald Lembke;4750;103;4647;Deutschland;Deutschland
142942390;KiwiKilian;Kilian F.;4748;101;4647;Köln;Deutschland
41602215;JDsRapBlog;JD's Rap Blog;6447;1806;4641;Köln;Deutschland
19903466;gwup;gwup | die skeptiker;5422;788;4634;Deutschland;Deutschland
1212669223;Julia_Ortner;Julia Ortner;4844;210;4634;Wien;Österreich
17834505;newsaktuell;newsaktuell;10009;5376;4633;Hamburg;Deutschland
53327714;lukfluck;Lukas Flückiger;4899;266;4633;Bern;Schweiz
8387722;hanskainz;Hans Kainz;4752;123;4629;Österreich;Österreich
140841330;AandA1DFreaks;harrybby❤;5770;1141;4629;Schweiz;Schweiz
175853242;NormanNodge;Norman Nodge;4707;79;4628;Berlin;Deutschland
32360026;VENUSBERLIN;Venus Berlin GmbH;4804;177;4627;Berlin;Deutschland
110797374;akaTheBride;Lena;4769;143;4626;Düsseldorf;Deutschland
24677217;WWU_Muenster;Universität Münster;7137;2511;4626;Münster;Deutschland
22751175;gabonn;General-Anzeiger;5132;507;4625;Bonn;Deutschland
28525166;DWoehrl;Dagmar Wöhrl;6347;1723;4624;Berlin;Deutschland
21405774;CIOredaktion;Redaktion CIO;4716;92;4624;München;Deutschland
507468282;UEFAcomAndyJ;Andy James;5200;577;4623;Deutschland;Deutschland
90635787;bay_staatsoper;BayerischeStaatsoper;10517;5895;4622;München;Deutschland
202529421;WienerZeitung;Wiener Zeitung;4980;359;4621;Wien;Österreich
43682366;designernews;Designer in Action;4844;223;4621;Deutschland;Deutschland
484086324;MoritzvonUslar;Moritz von Uslar;4732;114;4618;Berlin;Deutschland
18628432;perlentaucher00;Perlentaucher Medien;8994;4383;4611;Deutschland;Deutschland
24859154;FAZ_Auto;FAZ_Auto;4633;22;4611;Frankfurt;Deutschland
89459950;MaikFranz;Maik Franz;5118;511;4607;Berlin;Deutschland
62764833;vassility;Lieber nicht;4810;204;4606;Essen;Deutschland
124707801;olle_Meia;Meia;5109;504;4605;Berlin;Deutschland
936358711;Bomani_rembaldi;BOMANI;11150;6548;4602;Berlin;Deutschland
501205173;dxisies;sena;4696;96;4600;Deutschland;Deutschland
46684154;SEVENINCH;7inch;4635;36;4599;Berlin;Deutschland
364941973;Sh87HD;Shayan;4811;212;4599;Deutschland;Deutschland
40129171;Schuldensuehner;Holger Zschaepitz;4871;275;4596;Berlin;Deutschland
73597791;BrunoGertKramm;Bruno Kramm;5392;797;4595;Berlin;Deutschland
518698639;SpotifyDE;SpotifyDE;5690;1101;4589;Berlin;Deutschland
252952532;BMVBS;Verkehr;4615;26;4589;Deutschland;Deutschland
148811090;Fr3akyZockt;Ich bin supergeil!;4622;34;4588;Deutschland;Deutschland
16182361;eco_de;eco e.V.;4587;3;4584;Köln;Deutschland
28314751;wznewsline;wz newsline;5116;534;4582;Düsseldorf;Deutschland
409889489;Sky_Sascha;Sascha Bacinski;5553;973;4580;Ruhrgebiet;Deutschland
449055498;Omegatypez;Ωmegatypez;4678;99;4579;Deutschland;Deutschland
24671349;unidue;Uni Duisburg-Essen;4666;89;4577;Deutschland;Deutschland
1192686992;ORF;ORF;4575;0;4575;Österreich;Österreich
16778066;Mellcolm;Melanie Voß;5313;741;4572;München;Deutschland
222435529;ORFwahl13;IM ZENTRUM;4770;199;4571;Wien;Österreich
5325152;stilkov;Stefan Tilkov;5139;570;4569;Deutschland;Deutschland
226722637;engl_amps;Engl Amps Official;4727;158;4569;Deutschland;Deutschland
38846238;PiratenBW;Piratenpartei Ba-Wü;4690;132;4558;Deutschland;Deutschland
918813085;_weyyhey1D_;Nicole♡;5490;932;4558;Deutschland;Deutschland
19246090;pucknet;Pucknet;9059;4501;4558;Deutschland;Deutschland
14342072;schaffertom;Tom Schaffer;4799;242;4557;Wien;Österreich
90416975;VOLTAshow;VOLTA;5348;791;4557;Basel;Schweiz
452085172;MarcoReusFans;Marco Reus Fans;4733;176;4557;Dortmund;Deutschland
34110432;AndreanaCekic;Andreana Cekic;4978;423;4555;Wien;Österreich
21650481;muenchenblogger;muenchenblogger;4988;433;4555;München;Deutschland
385444797;energie_schweiz;Energieverzeichnis;4806;252;4554;Schweiz;Schweiz
89694344;Kulturkenner;Kulturkenner;4833;280;4553;Deutschland;Deutschland
15630931;johannesvogel;johannesvogel;5661;1113;4548;Berlin;Deutschland
72523000;Ice_Tigers;Ice Tigers;4586;42;4544;Nürnberg;Deutschland
124486133;Amerikathy;Kathy;5236;696;4540;Deutschland;Deutschland
14597423;onreact_com;Tad Chef;5419;881;4538;Berlin;Deutschland
36192329;Jewelzdj;Jewelz;5371;834;4537;Deutschland;Deutschland
12211722;pflasterstrand;journal frankfurt;5199;663;4536;Frankfurt;Deutschland
100809415;TLautnerDE;T-Lautner.com;4625;93;4532;Deutschland;Deutschland
47875445;Wissen_Gesund;Wissen Gesundheit;4818;288;4530;Mainz;Deutschland
125139737;mind_steps;Dr Constantin Sander;7489;2960;4529;Deutschland;Deutschland
33848278;GaySiegessaeule;Siegessaeule Berlin;5139;610;4529;Berlin;Deutschland
108064846;hotride82;hotride82-munich;4595;74;4521;München;Deutschland
16484677;jkrisch;Jochen Krisch;5416;897;4519;München;Deutschland
25838098;Sensemusicmedia;EB.TV SLICES;4638;125;4513;Berlin;Deutschland
297916252;neosignal_;nΞosignal;4742;229;4513;Hamburg;Deutschland
41664623;hajoschumacher;hajo schumacher;4648;136;4512;Berlin;Deutschland
324992991;DieRotenBullen;RB Leipzig e.V.;4575;63;4512;Leipzig;Deutschland
69248730;DLR_next;DLR_next;10084;5574;4510;Deutschland;Deutschland
19766624;SZ_Leben;SZ Leben;4522;15;4507;München;Deutschland
206294430;Lieferheld;Lieferheld.de;5021;515;4506;Berlin;Deutschland
14566031;kriegs_recht;Henning Krieg;4875;374;4501;Berlin;Deutschland
29276141;hyperjinx;Ralph Caspers;4848;349;4499;Köln;Deutschland
19017286;UnitymediaHilfe;Unitymedia Hilfe;10143;5647;4496;Köln;Deutschland
36632080;socialdread;Nils;5002;506;4496;Berlin;Deutschland
158364906;PAGEmag;Redaktion PAGE;4863;368;4495;Hamburg;Deutschland
26750370;SPOE_at;SPÖ;4885;390;4495;Wien;Österreich
34231651;mz_de;Mittelbayerische;4837;343;4494;Deutschland;Deutschland
336996027;Pseudonymphe;Scarleg O'Hara;4923;430;4493;Hamburg;Deutschland
129749797;kommunikatessen;Kommunikationsnews;15990;11498;4492;München;Deutschland
24197929;saltatiomortis;Saltatio Mortis;4491;5;4486;Karlsruhe;Deutschland
26802883;solariz;Marco G  ★;4862;380;4482;Deutschland;Deutschland
14941990;RADIOSZENE;RADIOSZENE;4795;313;4482;Deutschland;Deutschland
558451982;CarenMiosga;Caren Miosga;4512;31;4481;Hamburg;Deutschland
311941092;BR_Sprecher;André Simonazzi;4479;7;4472;Bern;Schweiz
460930114;bongerswag;kevio2oo9;4489;18;4471;Köln;Deutschland
941401;textundblog;Markus Trapp;4800;330;4470;Hamburg;Deutschland
12210492;dasnuf;p47r1c14 c4mm4r474;5160;690;4470;Berlin;Deutschland
138708272;FensterRentner;Otto Redenkämper;5083;615;4468;Gelsenkirchen;Deutschland
34608212;dermotivator;Dirk Schmidt;4466;0;4466;Düsseldorf;Deutschland
259159893;mqwien;MuseumsQuartier Wien;4834;369;4465;Wien;Österreich
21435574;TorstenNeumann;Torsten Neumann;88949;84484;4465;Deutschland;Deutschland
16040029;srfkultur;SRF Kultur;5006;545;4461;Basel;Schweiz
14727190;YOUFM;YOU FM;4616;156;4460;Frankfurt;Deutschland
154096937;Real_Pussykate;Katie Pears;7205;2745;4460;Deutschland;Deutschland
1923827738;JudithVanHel;Judith Van Hel;4593;133;4460;Berlin;Deutschland
19991170;evangelisch_de;Evangelisch.de;4951;492;4459;Frankfurt;Deutschland
321029987;JoWeilOfficial;Jo Weil;4633;174;4459;Köln;Deutschland
406602261;juliasimic;Julia Simic;4508;51;4457;Potsdam;Deutschland
19185620;bildungsklick;bildungsklick;4820;365;4455;Deutschland;Deutschland
22057279;FrDingens;Frau Dingens;5153;699;4454;Hamburg;Deutschland
24869218;FAZ_Kunstmarkt;FAZ Kunstmarkt;4474;21;4453;Frankfurt;Deutschland
166269323;tobesocialDE;tobesocial;8228;3776;4452;Deutschland;Deutschland
17681523;eisy;eisy;4622;171;4451;Leipzig;Deutschland
363017193;Pommesflusterer;Pommesflüsterer;4671;225;4446;München;Deutschland
21085351;mbukowski;bukowskigutentag;5221;776;4445;Berlin;Deutschland
426063629;GameOvermeier;Michael Obermeier;4558;119;4439;München;Deutschland
